Location (Caller),lattitude,longitude,cluster level
Poznan,52.4082663,16.9335199,1
Killingholme,53.6484615,-0.2257776,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Marseille,43.2961743,5.3699525,0
Dieppe,49.9246182,1.0791444,0
Dieppe,49.9246182,1.0791444,0
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Dieppe,49.9246182,1.0791444,0
"Immingham, Europac",53.6159963,-0.2136727,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Boulogne,46.7947224,-1.3210389,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Vlaardingen, Terminal",51.9227863,4.329563378870851,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Calais,50.9524769,1.8538446,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Peterborough,52.5725769,-0.2427336,0
Poznan,52.4082663,16.9335199,1
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Poznan,52.4082663,16.9335199,1
Peterborough,52.5725769,-0.2427336,0
Peterborough,52.5725769,-0.2427336,0
Poznan,52.4082663,16.9335199,1
"Istanbul, Nidakule Atasehir Güney",41.0766019,29.052495,1
Poznan,52.4082663,16.9335199,1
Opale Seaways,46.0209807,14.1428688,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Calais,50.9524769,1.8538446,0
Dieppe,49.9246182,1.0791444,0
Calais,50.9524769,1.8538446,0
Poznan,52.4082663,16.9335199,1
Liverpool,53.4071991,-2.99168,0
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Poznan,52.4082663,16.9335199,1
"Immingham, Norfolk House",53.6159963,-0.2136727,0
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Szubin,53.0117503,17.7439402,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Dieppe,49.9246182,1.0791444,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Opale Seaways,46.0209807,14.1428688,1
Hobro,56.6371753,9.7939799,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Opale Seaways,46.0209807,14.1428688,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Hobro,56.6371753,9.7939799,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Lerwick,60.1531357,-1.1427296,0
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Wijchen,51.82025285,5.696090348571646,0
Vlaardingen,51.9227863,4.329563378870851,0
Poznan,52.4082663,16.9335199,1
Dunkerque,51.0347708,2.3772525,0
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Belfast,54.596391,-5.9301829,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Wijchen,51.82025285,5.696090348571646,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Lerwick,60.1531357,-1.1427296,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Dunkerque,51.0347708,2.3772525,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Peterborough,52.5725769,-0.2427336,0
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Whitfield,34.7969288,-84.9745026,2
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
"Immingham, Norfolk House",53.6159963,-0.2136727,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Poznan,52.4082663,16.9335199,1
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Lerwick,60.1531357,-1.1427296,0
Poznan,52.4082663,16.9335199,1
"Immingham, Norfolk House",53.6159963,-0.2136727,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Newcastle,54.9738474,-1.6131572,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Szubin,53.0117503,17.7439402,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Vlaardingen, Terminal",51.9227863,4.329563378870851,0
"Vlaardingen, Terminal",51.9227863,4.329563378870851,0
Newcastle,54.9738474,-1.6131572,0
Marseille,43.2961743,5.3699525,0
"Vlaardingen, Terminal",51.9227863,4.329563378870851,0
"Vlaardingen, Terminal",51.9227863,4.329563378870851,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Vlaardingen,51.9227863,4.329563378870851,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Peterborough,52.5725769,-0.2427336,0
Peterborough,52.5725769,-0.2427336,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Trieste, Riva Traiana Terminal",45.6496485,13.7772781,1
"Trieste, Riva Traiana Terminal",45.6496485,13.7772781,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Gothenburg, Sydatlanten 6",57.6941406,11.8562796,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Immingham, Norfolk House",53.6159963,-0.2136727,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Immingham, Norfolk House",53.6159963,-0.2136727,0
Killingholme,53.6484615,-0.2257776,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Europac",53.6159963,-0.2136727,0
"Immingham, Norfolk House",53.6159963,-0.2136727,0
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Norfolk House",53.6159963,-0.2136727,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
"Immingham, Norfolk House",53.6159963,-0.2136727,0
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Calais,50.9524769,1.8538446,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Europac",53.6159963,-0.2136727,0
Winterswijk,51.96802135,6.7378723633667885,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Grimsby, Cold Store",53.57475715,-0.0653616664397078,0
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Peterborough,52.5725769,-0.2427336,0
Home,40.7395087,-79.1053129,2
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Boulogne,46.7947224,-1.3210389,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Klaipeda, Sauliu Str.",55.7127529,21.1350469,1
"Immingham, Norfolk House",53.6159963,-0.2136727,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Peterborough,52.5725769,-0.2427336,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Norfolk House",53.6159963,-0.2136727,0
Poznan,52.4082663,16.9335199,1
Whitfield,34.7969288,-84.9745026,2
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Vlaardingen, Terminal",51.9227863,4.329563378870851,0
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Vlaardingen, Terminal",51.9227863,4.329563378870851,0
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Newcastle,54.9738474,-1.6131572,0
"Immingham, Norfolk House",53.6159963,-0.2136727,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Winterswijk,51.96802135,6.7378723633667885,0
Poznan,52.4082663,16.9335199,1
Calais,50.9524769,1.8538446,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Peterborough,52.5725769,-0.2427336,0
Poznan,52.4082663,16.9335199,1
"Grimsby, Cold Store",53.57475715,-0.0653616664397078,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Calais,50.9524769,1.8538446,0
Hobro,56.6371753,9.7939799,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Belfast,54.596391,-5.9301829,0
Poznan,52.4082663,16.9335199,1
Calais,50.9524769,1.8538446,0
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Home,40.7395087,-79.1053129,2
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Whitfield,34.7969288,-84.9745026,2
Dunkerque Seaways,51.0347708,2.3772525,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Klaipeda, Sauliu Str.",55.7127529,21.1350469,1
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Calais,50.9524769,1.8538446,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Whitfield,34.7969288,-84.9745026,2
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Newcastle,54.9738474,-1.6131572,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Lerwick,60.1531357,-1.1427296,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Belfast,54.596391,-5.9301829,0
Calais,50.9524769,1.8538446,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Calais,50.9524769,1.8538446,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Vlaardingen, Terminal",51.9227863,4.329563378870851,0
Dieppe,49.9246182,1.0791444,0
Lerwick,60.1531357,-1.1427296,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Klaipeda, Sauliu Str.",55.7127529,21.1350469,1
Marseille,43.2961743,5.3699525,0
Poznan,52.4082663,16.9335199,1
Belfast,54.596391,-5.9301829,0
Belfast,54.596391,-5.9301829,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Larkhall,55.7401064,-3.9746052,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Belfast,54.596391,-5.9301829,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Whitfield,34.7969288,-84.9745026,2
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Turku,60.4517531,22.2670522,1
Marseille,43.2961743,5.3699525,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Turku,60.4517531,22.2670522,1
Peterborough,52.5725769,-0.2427336,0
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Turku,60.4517531,22.2670522,1
Stornoway,45.7104568,-71.1578449,2
Wisbech,52.6651733,0.1606824,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Wijchen,51.82025285,5.696090348571646,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Wisbech,52.6651733,0.1606824,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Hobro,56.6371753,9.7939799,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Whitfield,34.7969288,-84.9745026,2
"Oslo, Port",-30.7633333,30.4408333,3
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Oslo, Port",-30.7633333,30.4408333,3
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Hobro,56.6371753,9.7939799,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Belfast,54.596391,-5.9301829,0
Poznan,52.4082663,16.9335199,1
Dieppe,49.9246182,1.0791444,0
Dieppe,49.9246182,1.0791444,0
Poznan,52.4082663,16.9335199,1
Killingholme,53.6484615,-0.2257776,0
Peterborough,52.5725769,-0.2427336,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Calais,50.9524769,1.8538446,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Newcastle,54.9738474,-1.6131572,0
Poznan,52.4082663,16.9335199,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Killingholme,53.6484615,-0.2257776,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Tallinn,59.4372155,24.7453688,1
Hobro,56.6371753,9.7939799,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
Wisbech,52.6651733,0.1606824,0
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
"Immingham, Nordic House",53.62767865,-0.2039157999999999,0
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
"Copenhagen, DFDS House",55.6867243,12.5700724,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
"Ghent, Philip Landbergiuslaan",51.0538286,3.7250121,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Calais,50.9524769,1.8538446,0
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
Poznan,52.4082663,16.9335199,1
